time,ticker,averagePrice,shares,value
1619599503107,JETS,17.265,10,262
1619599503107,VNQ,80.836,5,490.3
1619599503107,PLTR,26.875,20,469.6
1619599503107,MARA,37.9,18,615.6
1619599503107,SOL,20.951,18,188.64
1619599503108,JMIA,37.52,8,257.68
1619599802496,TAN,71.648,10,905
1619599802500,AAPL,116.75,6,805.8
1619599802500,SNDL,.395,300,270.87
1619599802500,FRX,10.39,100,1000
1619599802500,COIN,380,1,303
1619599802500,MSFT,220.34,4,1025.96
1619599802500,TSLA,431.0525,4,2796.8
1619599802500,MMDA1,,375.20000000000005,375.20000000000005
1619599802500,EBS,93.79,4,255
1619599802500,AMD,66.902,18,1604.16
1619599802500,SPY,348.185,4,1671
1619599802500,GME,380,1,174.28
1619599802500,VBK,233.753,3,874.14
1619599802500,VISL,3.263,465,1334.55
1619599802500,TSM,109.15,4,479.48
1619599802500,NIO,42.059,16,663.36
1619599802500,BA,471.8,2,485.3
1619599802500,CCIV,35.766,16,363.2
1619599802500,AMC,13.11,10,114.6
1619599802500,TLRY,21.81,20,354
1619599802500,JETS,17.265,10,262
1619599802500,VNQ,80.836,5,490.3
1619599802500,PLTR,26.875,20,470
1619599802500,MARA,37.9,18,618.3
1619599802500,SOL,20.951,18,188.64
1619599802500,JMIA,37.52,8,257.68
1619600102824,TAN,71.648,10,905
1619600102826,AAPL,116.75,6,806.1
1619600102826,MSFT,220.34,4,1025.56
1619600102826,CCIV,35.766,16,361.6
1619600102826,TSLA,431.0525,4,2798.44
1619600102826,MMDA1,,375.20000000000005,375.20000000000005
1619600102826,AMC,13.11,10,114
1619600102826,TLRY,21.81,20,353.8
1619600102826,JETS,17.265,10,262
1619600102826,AMD,66.902,18,1600.92
1619600102826,VNQ,80.836,5,490.3
1619600102826,SPY,348.185,4,1671.4
1619600102826,VBK,233.753,3,874.14
1619600102827,PLTR,26.875,20,471.8
1619600102827,MARA,37.9,18,615.6
1619600102827,VISL,3.263,465,1362.45
1619600102827,SOL,20.951,18,188.64
1619600102827,JMIA,37.52,8,257.68
1619600102827,SNDL,.395,300,270.87
